id,action,timestamp,user_id,ticket_id
1447,Status changed from Open to In Progress by Sophia Paloma.,2025-11-26 00:36:37.409313,5.0,237
1448,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-26 00:44:40.759312,3.0,236
1449,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-26 00:58:32.594746,4.0,238
1450,RT Ticket Number '1787' added by Limuel Ongtingco.,2025-11-26 01:02:19.145766,4.0,238
1451,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-26 01:02:19.145771,4.0,238
1452,Ticket created by Admin Ninja Turtle,2025-11-26 01:10:49.785200,1.0,239
1453,Ticket auto-assigned to Zxakira Napoles,2025-11-26 01:10:49.790730,1.0,239
1454,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-11-26 01:10:58.953901,1.0,239
1455,RT Ticket Number '1785' added by Admin Ninja Turtle.,2025-11-26 01:11:24.759952,1.0,236
1456,Status changed from Open to In Progress by Admin Ninja Turtle.,2025-11-26 01:11:26.929736,1.0,236
1457,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-26 01:16:20.868062,3.0,208
1458,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-26 04:33:23.529969,5.0,239
1459,Ticket created by Admin Ninja Turtle,2025-11-26 04:34:32.683558,1.0,240
1460,Ticket auto-assigned to Zxakira Napoles,2025-11-26 04:34:32.691676,1.0,240
1461,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-26 04:35:12.429364,3.0,240
1462,RT Ticket Number '1789' added by Sophia Paloma.,2025-11-26 04:37:11.060449,5.0,239
1463,Status changed from Open to In Progress by Sophia Paloma.,2025-11-26 04:37:11.060454,5.0,239
1464,RT Ticket Number '1791' added by Zxakira Napoles.,2025-11-26 05:05:29.973237,3.0,240
1465,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-26 05:05:29.973242,3.0,240
1466,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-26 05:05:41.371037,3.0,236
1467,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-26 05:05:53.122117,3.0,235
1468,Remark added by Limuel Ongtingco: payment received and verified,2025-11-26 05:48:06.306311,4.0,232
1469,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-26 05:48:06.306316,4.0,232
1470,Ticket created by Admin Ninja Turtle,2025-11-26 06:39:53.036749,1.0,241
1471,Ticket auto-assigned to Zxakira Napoles,2025-11-26 06:39:53.238686,1.0,241
1472,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-11-26 06:40:08.435910,1.0,241
1473,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-26 06:43:00.644800,5.0,241
1474,Ticket created by Admin Ninja Turtle,2025-11-26 07:09:06.002033,1.0,242
1475,Ticket auto-assigned to Zxakira Napoles,2025-11-26 07:09:06.098208,1.0,242
1476,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-11-26 07:09:15.433775,1.0,242
1477,Ticket created by Admin Ninja Turtle,2025-11-26 07:10:00.485243,1.0,243
1478,Ticket auto-assigned to Zxakira Napoles,2025-11-26 07:10:00.491511,1.0,243
1479,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-26 07:24:35.712501,5.0,242
1480,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-26 07:29:15.787275,3.0,243
1481,RT Ticket Number '1795' added by Zxakira Napoles.,2025-11-26 07:31:36.316670,3.0,243
1482,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-26 07:31:36.316674,3.0,243
1483,RT Ticket Number '1794' added by Sophia Paloma.,2025-11-26 07:33:36.960826,5.0,242
1484,Status changed from Open to In Progress by Sophia Paloma.,2025-11-26 07:33:36.960831,5.0,242
1485,Status changed from In Progress to Resolved by Sophia Paloma.,2025-11-26 07:33:53.700441,5.0,237
1486,RT Ticket Number '1796' added by Sophia Paloma.,2025-11-26 07:36:43.474727,5.0,241
1487,Status changed from Open to In Progress by Sophia Paloma.,2025-11-26 07:36:43.474732,5.0,241
1488,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-27 02:10:37.680557,3.0,243
1489,Ticket created by Admin Ninja Turtle,2025-11-27 05:28:23.463794,1.0,244
1490,Ticket auto-assigned to Zxakira Napoles,2025-11-27 05:28:23.477390,1.0,244
1491,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-11-27 05:28:34.971594,1.0,244
1492,Status changed from In Progress to Resolved by Admin Ninja Turtle.,2025-11-27 05:28:56.265036,1.0,241
1493,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-27 05:30:02.982177,5.0,244
1494,Ticket created by Admin Ninja Turtle,2025-11-27 06:26:21.965266,1.0,245
1495,Ticket auto-assigned to Zxakira Napoles,2025-11-27 06:26:22.056104,1.0,245
1496,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-27 06:29:23.870052,3.0,245
1497,RT Ticket Number '1801' added by Zxakira Napoles.,2025-11-27 06:30:56.396556,3.0,245
1498,Status changed from Open to Resolved by Zxakira Napoles.,2025-11-27 06:30:56.396560,3.0,245
1499,Ticket created by Admin Ninja Turtle,2025-11-27 07:51:19.165043,1.0,246
1500,Ticket auto-assigned to Zxakira Napoles,2025-11-27 07:51:19.268639,1.0,246
1501,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-11-27 07:51:28.126450,1.0,246
1502,RT Ticket Number '1800' added by Sophia Paloma.,2025-11-27 08:05:39.369161,5.0,244
1503,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-27 08:05:46.842119,5.0,246
1504,RT Ticket Number '1803' added by Sophia Paloma.,2025-11-27 08:09:00.094497,5.0,246
1505,Status changed from Open to In Progress by Sophia Paloma.,2025-11-27 08:09:00.094502,5.0,246
1506,Ticket created by Admin Ninja Turtle,2025-11-28 00:03:19.259585,1.0,247
1507,Ticket auto-assigned to Zxakira Napoles,2025-11-28 00:03:19.349048,1.0,247
1508,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Admin Ninja Turtle.,2025-11-28 00:03:28.078333,1.0,247
1509,Remark added by Limuel Ongtingco: payment received and verified,2025-11-28 00:03:44.776282,4.0,238
1510,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-28 00:03:44.776289,4.0,238
1511,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-28 00:04:01.937899,4.0,247
1512,Ticket created by Admin Ninja Turtle,2025-11-28 00:51:12.572779,1.0,248
1513,Ticket auto-assigned to Zxakira Napoles,2025-11-28 00:51:12.652687,1.0,248
1514,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-28 00:51:38.323126,3.0,248
1515,Status changed from Open to Resolved by Zxakira Napoles.,2025-11-28 05:36:38.001994,3.0,248
1516,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-28 05:36:51.148634,3.0,240
1517,Ticket created by Admin Ninja Turtle,2025-11-28 08:55:43.677564,1.0,249
1518,Ticket auto-assigned to Zxakira Napoles,2025-11-28 08:55:43.777657,1.0,249
1519,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-28 08:56:00.052376,3.0,249
1520,RT Ticket Number '1809' added by Zxakira Napoles.,2025-11-28 09:01:25.699638,3.0,249
1521,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-28 09:01:25.699644,3.0,249
1522,Ticket created by Admin Ninja Turtle,2025-11-30 23:37:13.257158,1.0,250
1523,Ticket auto-assigned to Zxakira Napoles,2025-11-30 23:37:13.355557,1.0,250
1524,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-11-30 23:37:26.885869,1.0,250
1525,Ticket created by Admin Ninja Turtle,2025-11-30 23:39:53.022650,1.0,251
1526,Ticket auto-assigned to Zxakira Napoles,2025-11-30 23:39:53.136419,1.0,251
1527,Ticket created by Admin Ninja Turtle,2025-11-30 23:41:45.729732,1.0,252
1528,Ticket auto-assigned to Zxakira Napoles,2025-11-30 23:41:45.750930,1.0,252
1529,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-11-30 23:41:52.717995,1.0,252
1530,Ticket created by Admin Ninja Turtle,2025-11-30 23:42:50.547797,1.0,253
1531,Ticket auto-assigned to Zxakira Napoles,2025-11-30 23:42:50.555634,1.0,253
1532,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-30 23:46:38.463480,5.0,250
1533,RT Ticket Number '1811' added by Sophia Paloma.,2025-11-30 23:50:18.383460,5.0,250
1534,Status changed from Open to In Progress by Sophia Paloma.,2025-11-30 23:50:18.383465,5.0,250
1535,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-30 23:50:40.746398,5.0,252
1536,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-30 23:52:57.609040,3.0,251
1537,RT Ticket Number '1815' added by Zxakira Napoles.,2025-12-01 00:02:00.704310,3.0,251
1538,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-01 00:02:00.704315,3.0,251
1539,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-01 00:02:05.389723,3.0,253
1540,RT Ticket Number '1816' added by Zxakira Napoles.,2025-12-01 00:05:44.642113,3.0,253
1541,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-01 00:05:44.642116,3.0,253
1542,RT Ticket Number '1813' added by Sophia Paloma.,2025-12-01 00:15:25.140344,5.0,252
1543,Status changed from Open to In Progress by Sophia Paloma.,2025-12-01 00:15:25.140347,5.0,252
1544,Ticket created by Admin Ninja Turtle,2025-12-01 00:17:15.665542,1.0,254
1545,Ticket auto-assigned to Zxakira Napoles,2025-12-01 00:17:15.671230,1.0,254
1546,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-01 00:17:25.903785,1.0,254
1547,Ticket created by Admin Ninja Turtle,2025-12-01 00:21:06.145701,1.0,255
1548,Ticket auto-assigned to Zxakira Napoles,2025-12-01 00:21:06.158816,1.0,255
1549,Ticket created by Admin Ninja Turtle,2025-12-01 00:21:23.237836,1.0,256
1550,Ticket auto-assigned to Zxakira Napoles,2025-12-01 00:21:23.245553,1.0,256
1551,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-01 00:21:30.005663,1.0,256
1552,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-01 00:21:54.147712,3.0,255
1553,RT Ticket Number '1819' added by Zxakira Napoles.,2025-12-01 00:25:19.381763,3.0,255
1554,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-01 00:25:19.381767,3.0,255
1555,Status changed from Open to Resolved by Sophia Paloma.,2025-12-01 00:27:47.543662,5.0,244
1556,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-01 00:32:04.033431,3.0,111
1557,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-01 00:33:04.553240,3.0,219
1558,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-01 00:33:31.033528,3.0,108
1559,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-01 00:37:37.792273,5.0,254
1560,RT Ticket Number '1821' added by Sophia Paloma.,2025-12-01 00:43:40.518374,5.0,254
1561,Status changed from Open to In Progress by Sophia Paloma.,2025-12-01 00:43:40.518381,5.0,254
1562,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-01 00:43:44.486550,5.0,256
1563,RT Ticket Number '1823' added by Sophia Paloma.,2025-12-01 00:48:47.747136,5.0,256
1564,Status changed from Open to In Progress by Sophia Paloma.,2025-12-01 00:48:47.747141,5.0,256
1565,RT Ticket Number '1805' added by Limuel Ongtingco.,2025-12-01 01:00:20.856952,4.0,247
1566,Status changed from Open to In Progress by Limuel Ongtingco.,2025-12-01 01:00:20.856956,4.0,247
1567,Ticket created by Admin Ninja Turtle,2025-12-01 03:32:19.534293,1.0,257
1568,Ticket auto-assigned to Zxakira Napoles,2025-12-01 03:32:19.844296,1.0,257
1569,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-01 03:32:38.161016,3.0,257
1570,RT Ticket Number '1825' added by Zxakira Napoles.,2025-12-01 03:35:05.759564,3.0,257
1571,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-01 03:35:05.759568,3.0,257
1572,Ticket created by Admin Ninja Turtle,2025-12-01 23:29:02.917211,1.0,258
1573,Ticket auto-assigned to Zxakira Napoles,2025-12-01 23:29:03.020211,1.0,258
1574,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-01 23:29:08.148811,1.0,258
1575,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-01 23:52:52.953645,5.0,258
1576,RT Ticket Number '1827' added by Sophia Paloma.,2025-12-01 23:57:23.471704,5.0,258
1577,Status changed from Open to In Progress by Sophia Paloma.,2025-12-01 23:57:23.471708,5.0,258
1578,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-02 00:49:41.994468,5.0,258
1579,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-02 00:49:50.587765,5.0,256
1580,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-02 00:49:58.144479,5.0,252
1581,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-02 00:50:06.364975,5.0,254
1582,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-02 00:50:13.012392,5.0,242
1583,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-02 00:50:20.923108,5.0,250
1584,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-02 00:50:28.042583,5.0,246
1585,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-02 07:54:39.097746,3.0,257
1586,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-02 07:54:48.113280,3.0,255
1587,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-02 07:54:53.988033,3.0,253
1588,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-02 07:54:59.831057,3.0,251
1589,Ticket created by Admin Ninja Turtle,2025-12-02 23:00:19.706540,1.0,259
1590,Ticket auto-assigned to Zxakira Napoles,2025-12-02 23:00:19.814251,1.0,259
1591,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-02 23:32:13.408652,3.0,259
1592,RT Ticket Number '1829' added by Zxakira Napoles.,2025-12-02 23:35:14.939397,3.0,259
1593,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-02 23:35:14.939401,3.0,259
1594,Ticket created by Admin Ninja Turtle,2025-12-03 05:48:03.559592,1.0,260
1595,Ticket auto-assigned to Zxakira Napoles,2025-12-03 05:48:03.662064,1.0,260
1896,Ticket created by Admin Ninja Turtle,2025-12-22 06:07:03.382492,1.0,307
1596,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-03 05:48:11.530732,1.0,260
1597,Ticket created by Admin Ninja Turtle,2025-12-04 04:16:59.825033,1.0,261
1598,Ticket auto-assigned to Zxakira Napoles,2025-12-04 04:16:59.925975,1.0,261
1599,Ticket created by Admin Ninja Turtle,2025-12-04 04:18:21.509868,1.0,262
1600,Ticket auto-assigned to Zxakira Napoles,2025-12-04 04:18:21.528650,1.0,262
1601,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-04 04:18:27.083010,1.0,262
1602,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-04 04:19:09.283402,3.0,261
1603,RT Ticket Number '1833' added by Zxakira Napoles.,2025-12-04 04:22:39.470970,3.0,261
1604,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-04 04:22:39.470974,3.0,261
1605,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-04 04:26:57.233813,5.0,260
1606,RT Ticket Number '1831' added by Sophia Paloma.,2025-12-04 04:27:17.231926,5.0,260
1607,Status changed from Open to Resolved by Sophia Paloma.,2025-12-04 04:27:17.231930,5.0,260
1608,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-04 04:27:26.237225,5.0,262
1609,RT Ticket Number '1837' added by Sophia Paloma.,2025-12-04 04:45:03.622430,5.0,262
1610,Status changed from Open to Resolved by Sophia Paloma.,2025-12-04 04:45:03.622435,5.0,262
1611,Ticket created by Admin Ninja Turtle,2025-12-05 00:44:51.192456,1.0,263
1612,Ticket auto-assigned to Zxakira Napoles,2025-12-05 00:44:51.292085,1.0,263
1613,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-05 00:45:25.006369,3.0,263
1614,RT Ticket Number '1839' added by Zxakira Napoles.,2025-12-05 00:49:45.185546,3.0,263
1615,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-05 00:49:45.185549,3.0,263
1616,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-05 00:50:04.126943,3.0,261
1617,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-05 00:50:12.345050,3.0,229
1618,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-05 00:50:19.398101,3.0,228
1619,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-05 00:50:34.794844,3.0,118
1620,Ticket created by Admin Ninja Turtle,2025-12-05 01:03:59.702972,1.0,264
1621,Ticket auto-assigned to Zxakira Napoles,2025-12-05 01:03:59.708619,1.0,264
1622,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-05 01:04:07.049551,1.0,264
1623,Ticket created by Admin Ninja Turtle,2025-12-08 22:57:52.742966,1.0,265
1624,Ticket auto-assigned to Zxakira Napoles,2025-12-08 22:57:52.838457,1.0,265
1625,Ticket created by Admin Ninja Turtle,2025-12-08 22:58:22.032337,1.0,266
1626,Ticket auto-assigned to Zxakira Napoles,2025-12-08 22:58:22.036979,1.0,266
1627,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-08 22:58:27.112531,1.0,266
1628,Ticket created by Admin Ninja Turtle,2025-12-08 22:59:18.109848,1.0,267
1629,Ticket auto-assigned to Zxakira Napoles,2025-12-08 22:59:18.128178,1.0,267
1630,Ticket created by Admin Ninja Turtle,2025-12-08 23:01:22.789248,1.0,268
1631,Ticket auto-assigned to Zxakira Napoles,2025-12-08 23:01:22.796066,1.0,268
1632,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-08 23:01:29.510857,1.0,268
1633,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-08 23:02:55.492405,3.0,265
1634,RT Ticket Number '1841' added by Zxakira Napoles.,2025-12-08 23:07:28.883376,3.0,265
1635,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-08 23:07:28.883381,3.0,265
1636,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-08 23:07:58.677703,5.0,266
1637,Ticket created by Admin Ninja Turtle,2025-12-08 23:09:16.601817,1.0,269
1638,Ticket auto-assigned to Zxakira Napoles,2025-12-08 23:09:16.626313,1.0,269
1639,Ticket created by Admin Ninja Turtle,2025-12-08 23:11:50.388036,1.0,270
1640,Ticket auto-assigned to Zxakira Napoles,2025-12-08 23:11:50.394662,1.0,270
1641,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Admin Ninja Turtle.,2025-12-08 23:11:58.754179,1.0,270
1642,RT Ticket Number '1842' added by Sophia Paloma.,2025-12-08 23:13:43.557821,5.0,266
1643,Status changed from Open to In Progress by Sophia Paloma.,2025-12-08 23:13:43.557825,5.0,266
1644,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-08 23:13:49.474292,5.0,264
1645,RT Ticket Number '1845' added by Sophia Paloma.,2025-12-08 23:23:46.530554,5.0,264
1646,Status changed from Open to In Progress by Sophia Paloma.,2025-12-08 23:23:46.530558,5.0,264
1647,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-08 23:24:02.321344,5.0,270
1648,RT Ticket Number '1847' added by Sophia Paloma.,2025-12-08 23:42:22.639208,5.0,270
1649,Status changed from Open to In Progress by Sophia Paloma.,2025-12-08 23:42:22.639213,5.0,270
1650,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-08 23:42:27.669651,5.0,268
1651,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-08 23:43:39.295480,3.0,267
1652,RT Ticket Number '1849' added by Zxakira Napoles.,2025-12-08 23:49:26.804195,3.0,267
1653,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-08 23:49:26.804199,3.0,267
1654,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-08 23:57:51.436105,3.0,269
1655,RT Ticket Number '1851' added by Zxakira Napoles.,2025-12-09 00:01:56.848694,3.0,269
1656,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-09 00:01:56.848700,3.0,269
1657,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-09 00:09:05.570163,3.0,70
1658,Remark added by Admin Ninja Turtle: Apply rebates on the clients' next billing statement na lang.,2025-12-09 00:38:16.155323,1.0,268
1659,RT Ticket Number '1853' added by Sophia Paloma.,2025-12-09 01:59:44.705280,5.0,268
1660,Status changed from Open to In Progress by Sophia Paloma.,2025-12-09 01:59:53.426518,5.0,268
1661,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:26:57.348461,5.0,268
1662,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:27:09.511216,5.0,266
1663,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:30:17.110463,5.0,239
1664,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:30:52.826446,5.0,213
1665,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:31:54.619377,5.0,191
1666,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:32:09.529666,5.0,170
1667,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:33:36.512328,5.0,166
1668,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:35:46.059873,5.0,151
1669,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:36:49.020388,5.0,141
1897,Ticket auto-assigned to Sophia Paloma,2025-12-22 06:07:03.476406,1.0,307
1670,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:37:52.122796,5.0,131
1671,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:38:17.513037,5.0,126
1672,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:38:33.852876,5.0,122
1673,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:39:24.255661,5.0,119
1674,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:39:40.376203,5.0,116
1675,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:40:26.608106,5.0,112
1676,Ticket created by Admin Ninja Turtle,2025-12-09 02:40:42.249699,1.0,271
1677,Ticket auto-assigned to Sophia Paloma,2025-12-09 02:40:42.603217,1.0,271
1678,Ticket reassigned from Sophia Paloma to Zxakira Napoles by Admin Ninja Turtle.,2025-12-09 02:41:45.780155,1.0,271
1679,Ticket created by Admin Ninja Turtle,2025-12-09 02:42:06.614054,1.0,272
1680,Ticket auto-assigned to Sophia Paloma,2025-12-09 02:42:06.621989,1.0,272
1681,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:42:11.790943,5.0,109
1682,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-09 02:42:25.618435,3.0,271
1683,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:42:32.535438,5.0,105
1684,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:42:53.760099,5.0,102
1685,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:43:09.197329,5.0,76
1686,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:43:33.467992,5.0,71
1687,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:44:00.113615,5.0,74
1688,RT Ticket Number '1855' added by Zxakira Napoles.,2025-12-09 02:44:45.847167,3.0,271
1689,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-09 02:44:45.847171,3.0,271
1690,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:44:53.712245,5.0,55
1691,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:45:09.264688,5.0,52
1692,Status changed from Pending to Resolved by Sophia Paloma.,2025-12-09 02:45:25.448110,5.0,82
1693,Status changed from In Progress to Resolved by Sophia Paloma.,2025-12-09 02:45:35.150276,5.0,36
1694,Status changed from Pending to Resolved by Sophia Paloma.,2025-12-09 02:45:41.697105,5.0,23
1695,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-09 02:45:47.794463,5.0,272
1696,RT Ticket Number '1857' added by Sophia Paloma.,2025-12-09 02:56:36.378534,5.0,272
1697,Status changed from Open to In Progress by Sophia Paloma.,2025-12-09 02:56:36.378539,5.0,272
1698,Ticket created by Admin Ninja Turtle,2025-12-09 05:02:46.220262,1.0,273
1699,Ticket auto-assigned to Sophia Paloma,2025-12-09 05:02:46.309024,1.0,273
1700,Remark added by Admin Ninja Turtle: account status in ABS is active.,2025-12-09 05:03:37.385420,1.0,273
1701,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-09 05:05:10.544286,5.0,273
1702,RT Ticket Number '1860' added by Sophia Paloma.,2025-12-09 05:11:29.577498,5.0,273
1703,Status changed from Open to In Progress by Sophia Paloma.,2025-12-09 05:11:29.577503,5.0,273
1704,Ticket created by Admin Ninja Turtle,2025-12-09 05:13:35.409071,1.0,274
1705,Ticket auto-assigned to Sophia Paloma,2025-12-09 05:13:35.483538,1.0,274
1706,Ticket reassigned from Sophia Paloma to Zxakira Napoles by Admin Ninja Turtle.,2025-12-09 05:13:41.406238,1.0,274
1707,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-09 05:13:58.456219,3.0,274
1708,RT Ticket Number '1862' added by Zxakira Napoles.,2025-12-09 05:16:16.979651,3.0,274
1709,Status changed from Open to In Progress by Zxakira Napoles.,2025-12-09 05:16:16.979656,3.0,274
1710,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-09 05:52:08.906556,3.0,265
1711,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-09 05:52:16.591004,3.0,263
1712,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-12-09 05:52:25.969060,3.0,267
1715,Ticket created by Admin Ninja Turtle,2025-12-09 05:59:04.463643,1.0,276
1716,Ticket auto-assigned to Sophia Paloma,2025-12-09 05:59:04.524073,1.0,276
1717,Ticket reassigned from Sophia Paloma to Zxakira Napoles by Admin Ninja Turtle.,2025-12-09 05:59:28.096354,1.0,276
1718,Ticket created by Admin Ninja Turtle,2025-12-09 06:00:42.015229,1.0,277
1719,Ticket auto-assigned to Sophia Paloma,2025-12-09 06:00:42.024415,1.0,277
1724,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-12-09 06:02:17.380992,5.0,277
1725,Ticket created by Admin Ninja Turtle,2025-12-09 06:15:55.921170,1.0,279
1726,Ticket auto-assigned to Sophia Paloma,2025-12-09 06:15:55.929790,1.0,279
1727,Ticket reassigned from Sophia Paloma to Zxakira Napoles by Admin Ninja Turtle.,2025-12-09 06:17:21.736987,1.0,279
1728,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-12-09 06:17:36.709369,3.0,279
1729,RT Ticket Number '1864' added by Zxakira Napoles.,2025-12-09 06:20:29.713576,3.0,279
